frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
14215	<img align=@STYLE alt=@alt height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://www.origo.hu/teve/20050426kepek.html https://www.origo.hu/sport/egyeni/20060910pars.html https://www.origo.hu/teve/20060728biztos.html https://www.origo.hu/teve/20080303-cuccparade-foto-szines-csatos-kigyobor-taska.html https://www.origo.hu/tudomany/20030430bakterium.html	media_hivatkozas	src
20505	<object height=@STYLE width=@STYLE>	0	3.42911485	0	https://www.origo.hu/sport/futball/20120824-a-bajnok-gyozelmevel-rajtolt-a-bundesliga.html https://www.origo.hu/nagyvilag/20071116-tony-blair-tevekenysege-a-miniszterelnokseg-utan.html https://www.origo.hu/techbazis/20091105-borderlands-levezeto-lovoldozes-a-vilag-vege-utan.html https://www.origo.hu/sport/futball/20100512-imadom-gerat-es-kerek-meg-egy-sort-az-atletico.html https://www.origo.hu/auto/20111217-felavattak-az-uj-londoni-emeletes-buszt.html	null	default
51599	<param name=@NAME value=@VALUE>	0	0	0	https://www.origo.hu/auto/20090430-a-bmw-team-hungary-indul-a-nurburgringi-24-oras-versenyen.html https://www.origo.hu/sport/futball/20100917-negativ-golcsucsot-dontott-a-loki-video.html https://www.origo.hu/sport/csapat/20120413-a-magyar-jegkorongvalogatott-kemeny-kihivas-elott-all-a-szloveniai-vilagbajnoksagon.html https://www.origo.hu/sport/futball/20120812-a-bayern-munchen-legyozte-a-borussia-dortmundot.html https://www.origo.hu/auto/20120302-videon-az-537-loeros-mercedes-sl-63-amg.html	null	default
890	<embed allowfullscreen=true height=@STYLE src=@LINK type=application/x-shockwave-flash width=@STYLE>	0	0	0	https://www.origo.hu/sport/futball/20091110-interju-varga-jozsef-loki-bajnokok-ligaja-u21-u20-valogatott.html https://www.origo.hu/auto/20090719-audi-tt-rs-a4-allroad-quattro-a5-cabrio-bemutato.html https://www.origo.hu/sport/futball/20090921-massimo-busacca-a-kozepso-ujjat-mutatta-a-young-boys-drukkereknek.html https://www.origo.hu/tudomany/20100810-humor-ember-evolucio-a-humor-eredete-nevetes.html https://www.origo.hu/sport/futball/20090826-hol-a-stadion-miert-kell-a-debrecennek-budapesten-jatszania-a.html	null	default
2376	<input name=id type=hidden value=@NUM>	0	0	0	https://www.origo.hu/sport/futball/20090316-az-elmult-het-legszebb-goljai-szepsegverseny-feher-csaba-essien-ibrahimovic.html https://www.origo.hu/sport/futball/20091207-golszepsegverseny-ibrahimovic-scholes-vargas.html https://www.origo.hu/sport/futball/20100823-golszepsegverseny.html https://www.origo.hu/sport/futball/20110124-golszepsegverseny.html https://www.origo.hu/sport/futball/20091204-szavazzon-ki-legyen-a-fradi-edzoje.html	null	default
2369	<input name=answer type=hidden value=@NUM>	0	0	0	https://www.origo.hu/sport/futball/20100329-golszepsegverseny-berbatov-torres-dzsudzsak-ronaldo-del-piero.html https://www.origo.hu/sport/futball/20110411-golszepsegverseny.html https://www.origo.hu/sport/futball/20081208-az-elmult-het-legszebb-goljai-bodnar-ujpest-deco-di-vaio.html https://www.origo.hu/sport/eb/2012/20120613-ki-volt-a-focieb-otodik-napjanak-legszebb-csaja.html https://www.origo.hu/sport/futball/20081124-az-elmult-het-legszebb-goljai.html	null	default
5417	<embed height=@STYLE src=@LINK type=application/x-shockwave-flash width=@STYLE>	0	0	0	https://www.origo.hu/sport/20080401-sporthirado-tisza-ujpest-vasas-cortina-sille-capello-balogh.html https://www.origo.hu/sport/futball/20090322-a-premier-league-vasarnapi-eredmenyei.html https://www.origo.hu/techbazis/20080606-az-igazsagugyi-gepjarmuszakertok-programmal-modellezik-a-baleseteket.html https://www.origo.hu/sport/csapat/20080412-11-ev-utan-ismet-kekdontot-viv-a-veszprem-kezicsapata.html https://www.origo.hu/programajanlo/20081030-salsatol-a-reggaeig-konnyuzenei-oszkoszonto-a-mupaban.html	null	default
5723	<iframe allow=@LONG allowfullscreen= frameborder=@NUM height=@STYLE src=@LINK title=YouTube video player width=@STYLE>	0	0	0	https://www.origo.hu/sport/futball/20210527-omar-richards-bayern-munchen-bundesliga.html https://www.origo.hu/auto/20210803-illegalis-gyorsulasi-versenyen-razziazott-a-rendorseg.html https://www.origo.hu/sport/egyeni/20210404-kerekparsport-582-nap-utan-nyert-ismet-a-40-eves-vilagbajnok-legenda-alejandro-valverde.html https://www.origo.hu/sport/csapat/20210526-kezilabda-europa-bajnoksag-chippel-is-ellattak-a-2022es-ferfi-kezilabdaeb-labdajat.html https://www.origo.hu/itthon/20220214-elfogtak-a-goncruszkai-gyilkost-aki-egy-idos-not-olt-meg.html	beagyazott_tartalom	src
5028	<iframe allow=encrypted-media allowtransparency=true frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0	0	0	https://www.origo.hu/itthon/20200319-kocsis-mate-koronavirustorveny.html https://www.origo.hu/sport/futball/20200701-magyar-foci-bogdan-adam-ferencvaros-atigazolas-hivatalos.html https://www.origo.hu/itthon/20200710-jol-vizsgazott-a-betegeken-is-tesztelt-magyar-lelegeztetogep.html https://www.origo.hu/nagyvilag/20200928-gyarat-epit-a-mol-a-tatar-koztarsasagban.html https://www.origo.hu/nagyvilag/20190417-kenopenzert-cserebe-torvenyeket-modositottak-volna-a-korrupt-epkepviselok.html	beagyazott_tartalom	src
23603	<img alt=@alt border=@NUM height=@STYLE src=@LINK title=@title width=@STYLE>	0	0	0	https://www.origo.hu/gazdasag/20130808-csucson-porognek-a-mediasztarok-reszvenyei.html https://www.origo.hu/teve/20130404-visszaterhet-a-joban-rosszban-par-szereploje.html https://www.origo.hu/tudomany/20121015-red-bull-stratos-felix-baumgartner-igy-ugrott-baumgartner.html https://www.origo.hu/gazdasag/20130627-a-mol-es-az-egis-huzta-a-magyar-parkettet.html https://www.origo.hu/auto/20130125-majdnem-kinyirtak-az-infinitit.html	media_hivatkozas	src
