frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
266772	<span class=open_popup icon-popup image-icon>	0.0	7.497038669725458e-06	0.0	https://velvet.hu/gumicukor/2015/02/07/storygala2014/sagi_szilard_akkora_poenmester/?p=2 https://index.hu/sport/futball/2018/03/23/magyarorszag-kazahsztan_felkeszulesi_merkozes/nikolics_indult_meg_egy_elorevagott_labdara/ https://index.hu/sport/2016/rio/2016/08/17/nagy_peter_olomsuly/ https://index.hu/techtud/2018/08/20/25_ezer_alkalmazast_tavolit_el_az_apple_kinaban/ https://index.hu/kulfold/eurologus/2016/07/12/unios_balhe_keszul_a_kozgep_kizarasabol/	null	default
474550	<span class=info>	0.0	0.0	0.0	https://velvet.hu/sztori/2013/05/14/szembesitesekkel_folytatodik_a_szita-ugy_targyalasa/gyongyi_sandor_kihallgatasa_veget_ert/?p=1 https://velvet.hu/celeb/2013/02/02/story_gala/sarka_kata_ruhaja/?p=3 https://velvet.hu/celeb/2013/01/25/voice_pp/gajer_balint_hangja_elcsuszott/?p=4 https://velvet.hu/gumicukor/2015/02/07/storygala2014/egyelore_nem_erzodik_a_nagy_profilvaltas/?p=2 https://velvet.hu/celeb/2013/12/15/x-faktor_donto/osszeeskuves-elmeletek_ha_megszuletnek/?p=2	null	default
96239	<img alt=@alt class=lazy beforelazy data-image_height=@STYLE data-image_width=@STYLE data-original=@LINK id=@NUM src=@LINK>	0.0	0.0	0.0	https://velvet.hu/celeb/2013/05/18/eurovizio2013/vagy_a_svedek_magyarok/ https://velvet.hu/gumicukor/2016/01/23/a_dal_2016/olyan_regen_hallottuk_tatar_csillat/ https://velvet.hu/gumicukor/2016/08/27/egyszerre_indul_a_valo_vilag_es_a_star_academy/masnis_mici_epp_szingli/?p=1 https://velvet.hu/celeb/2012/02/04/omolnar_menyorszaga/vege_a_dijatadonak/?p=1 https://velvet.hu/celeb/2013/05/18/eurovizio2013/a_finnek_iden_is_rank_szavaztak/?p=2	media_hivatkozas	src
16856	<iframe allowfullscreen=true class=indavideo-player indavideo_newembed lazy data-original=@STYLE frameborder=@NUM scrolling=no style=@STYLE title=indavideo video player type=text/html>	0.0	0.0	0.0	https://velvet.hu/celeb/2013/07/22/a_brit_tronorokos/a_katalin-turne_utolso_allomasa/?p=2 https://velvet.hu/blogok/randi/2011/03/12/a_10_legszebb_klasszikus_dal_a_viszonzatlan_szerelemrol/ https://divany.hu/testem/2020/05/25/onvedelmi-technikak/ https://velvet.hu/celeb/2013/07/22/a_brit_tronorokos/fenyar/?p=2 https://velvet.hu/helyszinelo/2016/03/15/nezze_meg_kozelebbrol_is_a_legprofibb_porsche_tolvajt/	beagyazott_tartalom	default
989	<img alt=@alt class=imgleft src=@LINK>	0.0	0.0	0.0	https://index.hu/sport/jegkorong/powerplay/2013/11/19/a_pittbsurgh_abszolut_ujonca_varazsolt/ https://index.hu/sport/jegkorong/powerplay/2014/10/26/menetel_az_anaheim_topon_az_islanders_es_a_montreal/ https://index.hu/sport/jegkorong/powerplay/2013/04/23/csoportelso_az_anaheim_es_a_vancouver/ https://index.hu/sport/jegkorong/powerplay/2014/10/23/perry_csak_ugy_szorja_a_triplakat/ https://index.hu/sport/jegkorong/powerplay/2014/06/25/crosby_tarolt_ove_a_hart_trophy_is/	media_hivatkozas	src
22652	<img alt=@alt border=@NUM class=kep_nagy src=@LINK>	0.0	0.0	0.0	https://femina.hu/hazai_sztar/gal-petra-rtl-klub-musorvezeto/ https://femina.hu/szepseg/francia-nok-borenek-titka/ https://femina.hu/hazai_sztar/ordog_nora_kisfia_vencel_6_hetes/ https://femina.hu/terasz/ures_parlament/ https://femina.hu/terasz/balkanparty_1104/	media_hivatkozas	src
271076	<img alt=@alt border=@NUM data-image_height=@STYLE data-image_width=@STYLE height=@STYLE id=@NUM src=@LINK width=@STYLE>	0.0	0.0	0.0	https://velvet.hu/gumicukor/2015/05/06/latott_mar_sipalyat_viz_alatt_eleg_szomoruan_nez_ki/ https://index.hu/sport/2010/03/04/sportpszichologia/ https://totalcar.hu/magazin/hirek/2012/03/20/jon_az_utolso_hianyzo_opel_astra/ https://velvet.hu/blogok/gumicukor/2010/01/28/fogorvosnal_jar_pablo_escobar_vizilovanak_utoda/ https://totalcar.hu/magazin/hirek/2015/09/01/suzukibol_bmw_-_a_legjobb_vicc/	media_hivatkozas	src
115595	<img alt=@alt data-image_height=@STYLE data-image_width=@STYLE id=@NUM src=@LINK>	0.0	0.0	0.0	https://index.hu/kulfold/2014/01/02/leszbikus_az_uj_kornyezetvedelmi_miniszter/ https://velvet.hu/sztori/2013/05/27/szomszedjahoz_szervezett_orgiat_letartoztattak/ https://totalcar.hu/magazin/hirek/2012/11/15/bekemenyit_a_gm_kizolditik_az_usa_utjait/ https://totalcar.hu/magazin/hirek/2014/01/20/botrany_szamokat_hamisitott_az_adac/ https://index.hu/gazdasag/2014/02/05/megvan_hogy_kinek_art_az_ingyenspangli/	media_hivatkozas	src
13619	<img alt=@alt class=kep_nagy src=@LINK>	0.0	0.0	0.0	https://femina.hu/hazai_sztar/ecco_0404/ https://femina.hu/hazai_sztar/eden_hotel_2/eden_hotel_2_hetedik_adas/ https://femina.hu/terasz/szombaton_indul_az_etyeki_borfesztival/ https://femina.hu/otthon/meglepo_okok_a_fejfajas_es_az_alvaszavarok_hattereben_keresd_oket_a_lakasodban/ https://femina.hu/hazai_sztar/megasztar/szij_melinda_chat_vallomas/	media_hivatkozas	src
100	<a href=@LINK id=@LONG onclick=@LINK>	0.0	1.0	0.0	https://totalcar.hu/tesztek/cordoba12/ https://totalcar.hu/tesztek/sidekick/ https://index.hu/bulvar/stadler0204/ https://totalcar.hu/tesztek/ferrari355/ https://index.hu/kultur/klassz/nefer0429/	hivatkozas	href
