frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
4950	<iframe allowfullscreen=allowfullscreen frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://alfahir.hu/tales_evening_a_szel_feltamad https://alfahir.hu/2020/06/11/rendorseg_bunugy_drog https://alfahir.hu/ismeros_arcok_fuss https://alfahir.hu/2021/10/24/zene_interju_heavy_metal_hard_rock_paksi_endre_rubcsics_ricsi_most_mi_jovunk https://alfahir.hu/2017/03/08/szlovakia_rendorseg_rendori_tulkapas_autos_uldozes_verekedes_nagyszombat	beagyazott_tartalom	src
629	<img height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://alfahir.hu/rendhagyo_kampanyrendezveny_budaorson https://alfahir.hu/a_feje_helyett_csak_az_ujjait_vagtak_le_a_tamadok_kepek https://alfahir.hu/a_fel_vilag_a_brazilok_zakojan_rohog https://alfahir.hu/2013/06/24-15 https://alfahir.hu/2013/03/15-2	media_hivatkozas	src
5121	<img alt=@alt class=caption src=@LINK style=@STYLE title=@title>	0	0	0	https://alfahir.hu/2017/11/30/michelisz_norbert_thed_bjork_wtcc_turaauto_vilagbajnoksag_volvo_honda_katar https://alfahir.hu/2017/03/07/pest_megye_bunugy_szexualis_eroszak_nemi_eroszak_bevandorlas_rendorseg https://alfahir.hu/2018/05/23/fodor_gabor_magyar_liberalis_part_liberalisok https://alfahir.hu/lazadas_tort_ki_elmenekult_az_iszlam_allam_vezetoje https://alfahir.hu/nem_lennenk_fideszesek_siofokon	media_hivatkozas	src
3	<a class=colorbox data-cbox-img-attrs={"alt":"Bödők Gergely"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2019/12/15/clio_intezet_gellert_adam_bodok_gergely_feherterror_pronay_pal_horthy_miklos_horthy	null	default
1	<a class=colorbox data-cbox-img-attrs={"alt":"Héjjas Iván"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2019/12/15/clio_intezet_gellert_adam_bodok_gergely_feherterror_pronay_pal_horthy_miklos_horthy	null	default
1	<a class=colorbox data-cbox-img-attrs={"alt":"Shvoy Kálmán"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2019/12/15/clio_intezet_gellert_adam_bodok_gergely_feherterror_pronay_pal_horthy_miklos_horthy	null	default
2	<a class=colorbox data-cbox-img-attrs={"alt":"Horthy Miklós"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2018/08/26/tortenelem_evfordulo_horthy_istvan_horthy_miklos_magyarorszag_masodik_vilaghaboru https://alfahir.hu/2019/12/15/clio_intezet_gellert_adam_bodok_gergely_feherterror_pronay_pal_horthy_miklos_horthy	null	default
6	<a class=colorbox data-cbox-img-attrs={"alt":"Gellért Ádám"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2019/12/15/clio_intezet_gellert_adam_bodok_gergely_feherterror_pronay_pal_horthy_miklos_horthy https://alfahir.hu/2019/11/24/clio_intezet_gellert_adam_romsics_ignac_tanacskoztarsasag_ellenforradalom_vorosterror	null	default
2	<a class=colorbox data-cbox-img-attrs={"alt":"A Friedrich-kormány"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2019/08/06/augusztus_6_feher_haz_bajtarsi_egyesulet_evfordulo_tortenelem_tanacskoztarsasag_peidl https://alfahir.hu/2019/12/15/clio_intezet_gellert_adam_bodok_gergely_feherterror_pronay_pal_horthy_miklos_horthy	null	default
1	<a class=colorbox data-cbox-img-attrs={"alt":"A Huszár-kormány"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2019/12/15/clio_intezet_gellert_adam_bodok_gergely_feherterror_pronay_pal_horthy_miklos_horthy	null	default
1	<a class=colorbox data-cbox-img-attrs={"alt":"A Bodnár-tárgyalás"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2019/12/15/clio_intezet_gellert_adam_bodok_gergely_feherterror_pronay_pal_horthy_miklos_horthy	null	default
874	<div class=video-filter>	0	1	0	https://alfahir.hu/exkluziv_a_magyar_szurkolok_megnyertek_ezt_az_eb_t https://alfahir.hu/2017/11/05/eger_illegalis_szemetlerakas_kornyezetvedelem https://alfahir.hu/2018/04/24/jobbik_volner_janos_kozmedia_media_nepszavazas_fidesz_hazugsagkampany https://alfahir.hu/2016/04/13/n1tv_exkluziv https://alfahir.hu/sevcsenko_lett_az_ukran_kapitany	null	default
1	<iframe allowfullscreen=true class=video-youtube @jxpibsxdkNUM frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://alfahir.hu/ez_mar_egy_ket_evtizede_zajlo_kuzdelem_de_legyozhetoek_a_multik	beagyazott_tartalom	src
1	<iframe allowfullscreen=true class=video-youtube @amnsumNUM frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://alfahir.hu/ez_mar_egy_ket_evtizede_zajlo_kuzdelem_de_legyozhetoek_a_multik	beagyazott_tartalom	src
2	<a class=colorbox data-cbox-img-attrs=@száraznovemberNUM data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2020/10/29/szaraz_november_kek_pont_alapitvany_tarsadalmi_ongondoskodo_program_koronavirusjarvany	null	default
1415	<div class=advert_block advert_wrapper medium_rectangle style=@STYLE>	0	0	0	https://alfahir.hu/2021/08/31/ekler_luca_paralimpia_tokio_aranyerem https://alfahir.hu/2021/08/21/magyar_turisztikai_ugynokseg_turizmus_fesztival https://alfahir.hu/2021/08/26/demeter_marta_atletikai_vilagbajnoksag_diakvaros_fudan_egyetem https://alfahir.hu/2021/09/23/europai_bizottsag_felszolito_level_magyar_kormany_epitoanyagarak https://alfahir.hu/2021/08/08/olimpia_tokioi_olimpia_japan_hosszu_katinka_szilagyi_aron_sport_nob_lelato?page=20	decompose	default
454	<img alt=@alt src=@LINK style=@STYLE title=@title>	0	0	0	https://alfahir.hu/minden_percben_erkezik_egy_illegalis_bevandorlo https://alfahir.hu/2016/08/26/orban_viktor_bevandorlas_hatarzar_bevandorlasi_kvota_nepszavazas https://alfahir.hu/teso_adj_ma_egy_cigit_meg_a_telefonodat_is https://alfahir.hu/kabare_a_valasztasi_irodanal_kopaszok_es_szocik_neznek_farkasszemet https://alfahir.hu/2017/01/21/nemzeti_gyasznap_veronai_buszbaleset	media_hivatkozas	src
