frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
2	<img alt=@alt itemprop=url lamborghinije= nagypapa= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20140312_Milyen_Lamborghinit_epit_unokajanak_egy_k	media_hivatkozas	src
2	<img alt=@alt itemprop=url molina= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20140601_Magyaroktol_tanulta_a_versenyzes_alapjait https://hvg.hu/cegauto/20140517_Kizartak_a_DTMidomero_legjobbjat_egy_BMW	media_hivatkozas	src
2	<a a= bel= data-gallery_article=@LONG data-gallery_open= data-gallery_selected=@LONG k= m= meg= megny= sz= title=@title>	0	1	0	https://hvg.hu/kultura/20160401_Szepmuveszeti_liget_baan_laszlo_muzeum	hivatkozas	default
2	<img a= alt=@alt bel= itemprop=url k= m= meg= megny= src=@LINK sz=>	0	0	0	https://hvg.hu/kultura/20160401_Szepmuveszeti_liget_baan_laszlo_muzeum	media_hivatkozas	src
2	<img alt=@alt itemprop=url m= paul= r8-baleset= sao= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20140224_Hullanak_az_Audi_R8asok_DelAmerikaban_	media_hivatkozas	src
2	<img alt=@alt italia= itemprop=url maradv= paul= sao= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20130515_Ilyen_amikor_ripityara_torik_a_Ferrari_45	media_hivatkozas	src
2	<img alt=@alt am37= itemprop=url martin= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20150514_Luxusyacht_erkezik_az_Aston_Martintol	media_hivatkozas	src
2	<img alonso= alt=@alt itemprop=url src=@LINK>	0	0	0	https://hvg.hu/cegauto/20141105_Alonso_tenyleg_a_McLarenHonda_pilotaja_l https://hvg.hu/cegauto/20141211_Alonsoval_es_Buttonnal_tamad_a_McLarenHo	media_hivatkozas	src
2	<object class=BrightcoveExperience id=@myExperienceNUM>	0	24	0	https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot	null	default
2	<param name=logoHover value=Visit RedBull.com/Offroad>	0	0	0	https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot	null	default
