1	<a class=gif-load-button>	0.0	0.0	0.0	https://index.hu/mindekozben/poszt/2021/03/05/-pentek-hetvege-10-1-dolog-amit-mar-nagyon-csinalnank/	null	default	OK
9	<a class=icon-close kvizstop href=@LINK>	0.0	0.0	0.0	https://femina.hu/egeszseg/koronavirus-tudnivalok-kviz/	null	default	NEW
2	<a class=keplink href=@LINK target=@target>	0.0	1.0	0.0	https://index.hu/sport/boksz/2021/02/16/koronavirusban-elhunyt-turu-istvan-olimpikon-orszagos-bajnok/ https://index.hu/kulfold/2021/02/11/lengyelorszag_virusteszt/	null	default	OK
3	<a class=kockahas-menociki_voter_button ciki href=@LINK title=@title>	0.0	1.0	0.0	https://velvet.hu/kockahas/2020/03/12/koronavirus_otthonedzes/ https://velvet.hu/kockahas/2020/03/22/peleskey_bence_karanten_szakall_kihivas_itwillgrowback/ https://velvet.hu/kockahas/2020/05/27/az_olasz_vizimento_sracok_maszkban_es_fecskeben_keszulnek_a_strandszezonra/	null	default	NEW
3	<a class=kockahas-menociki_voter_button meno href=@LINK title=@title>	0.0	1.0	0.0	https://velvet.hu/kockahas/2020/05/27/az_olasz_vizimento_sracok_maszkban_es_fecskeben_keszulnek_a_strandszezonra/ https://velvet.hu/kockahas/2020/03/22/peleskey_bence_karanten_szakall_kihivas_itwillgrowback/ https://velvet.hu/kockahas/2020/03/12/koronavirus_otthonedzes/	null	default	NEW
1	<a class=linkpreview-read-more href=@LINK id=@LONG target=@target>	0.0	1.0	0.0	https://index.hu/kulfold/2021/03/10/koronavirus_ukrajna_brit-mutans/	null	default	OK
6	<a class=m-report-avatar href=@LINK id=@LONG title=@title>	0.0	1.0	0.0	https://index.hu/bcs/2020/09/30/covid_19_koronavirus_fertozes_antitest_antigen_teszt_vizygalat_nemzetkozi_oltokozpont_ichroma/ https://index.hu/kultur/eletmod/2020/04/18/karanten_hajfestes_oszules_koronavirus_jarvany/ https://index.hu/kulfold/2020/04/18/norvegia_rabok_hazaengedese/ https://index.hu/kulfold/2020/04/18/gruzia_georgia_husvet/ https://index.hu/bcs/2020/04/28/mi_lesz_a_kreativ_iparral_mediumokkal_reklamkoltesekkel/	null	default	NEW
1211	<a class=megosztas-gomb href=@LINK>	0.0	0.0	0.0	https://index.hu/belfold/2021/03/26/operativ-torzs-sajtotajekoztatokoronavirus/ https://index.hu/kulfold/2021/05/17/koronavirus-nemzetkozi-hirosszefoglalo-covid-19-vakcina-oltas/ https://index.hu/kulfold/2021/04/13/egy-honapja-folyamatosan-no-a-fertozottek-szama-az-egyesult-allamokban/ https://index.hu/kulfold/2021/04/09/koronavirus_jarvany_vilag_fertozes/ https://index.hu/kulfold/2021/05/04/koronavirus-keddi-hirosszefoglalo-covid-19-vakcina-oltas/	null	default	OK
1	<a class=nolink id=@LONG name=@LONG>	0.0	0.0	0.0	https://index.hu/belfold/2021/03/26/hatalmas-az-igeny-a-gyerekeknek-nyitott-poszt-covid-ambulanciara/	null	default	OK
1	<a class=nolink id=@LONG>	0.0	0.0	0.0	https://divany.hu/eletem/2021/01/20/jarvany-csaladon-beluli-eroszak/	null	default	NEW
2	<a class=QualityPlacement href=@LINK id=@LONG target=@target>	0.0	0.5	0.0	https://index.hu/belfold/2020/10/06/operativ_torzs/ https://index.hu/belfold/2020/07/19/koronavirus_magyarorszag_fertozes_adatok/	null	default	NEW
1	<a href=@LINK id=@LONG rel=follow>	0.0	0.0	0.0	https://index.hu/mindekozben/poszt/2020/09/21/rosszabbodott_az_edda_zeneszenek_allapota/	null	default	NEW
