frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
14	<ol>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1155246_tudjuk-meg-mit-eszunk-iden https://nepszava.hu/json/cikk.json?id=1106491_valasz-kosa-lajosnak-a-nepszavazas-tetjevel-kapcsolatban-tevedesben-van https://nepszava.hu/json/cikk.json?id=1156944_szel-bernadett-csak-eros-lmp-vel-ujulhat-meg-magyarorszag https://nepszava.hu/json/cikk.json?id=1078862_poltnal-a-labda-tisztan-lathatunk-a-mob-ugyeben https://nepszava.hu/json/cikk.json?id=1112599_hosszuek-het-pontja-fejlemenyek-az-uszohaboruban	lista	default
2	<div class=@WordSectionNUM style=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1110835_nyilt-level-lovasz-laszlonak https://nepszava.hu/json/cikk.json?id=1095461_pele	null	default
38	<div class=interview>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3003805_zsoter-a-kisvarda-ellen-is-ugyanugy-keszulunk https://nepszava.hu/json/cikk.json?id=3002983_bognar-gyorgy-duplan-drukkolhat-az-orokrangadon https://nepszava.hu/json/cikk.json?id=3005275_schell-judit-noi-csizma-az-asztalon https://nepszava.hu/json/cikk.json?id=3008173_szabadsag-es-jogok-megfernek-egymas-mellett https://nepszava.hu/json/cikk.json?id=3064570_nagy-imrehez-hasonlitotta-magat-simonka-gyorgy	null	default
48	<iframe frameborder=@NUM height=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3082782_megint-a-radikalisabb-arcelet-akarja-mutatni-a-momentum https://nepszava.hu/json/cikk.json?id=3077137_elverik-a-port-a-dolgozokon--akar-a-minimalber-ala-is-lehet-menni-a-valsag-idejen https://nepszava.hu/json/cikk.json?id=3007416_rettentoen-megdragult-az-elet-az-ezredfordulo-ota https://nepszava.hu/json/cikk.json?id=3067733_kolteni-is-tudni-kell-ideje-tullepni-a-maradekelvu-ujraelosztason https://nepszava.hu/json/cikk.json?id=3083561_dolce-vita-helyett-preciz-elet--racafoltak-az-eloiteletekre-az-olaszok	beagyazott_tartalom	src
1	<div class=container style=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1130970_liptai-claudia-ezert-hagyja-ott-a-tv2-t	null	default
1	<div class=container container--has-aside article-main>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1130970_liptai-claudia-ezert-hagyja-ott-a-tv2-t	null	default
1	<section class=article>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1130970_liptai-claudia-ezert-hagyja-ott-a-tv2-t	null	default
2	<article>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1130970_liptai-claudia-ezert-hagyja-ott-a-tv2-t https://nepszava.hu/json/cikk.json?id=1064532_az-usa-reagalt-vida-lemondasara	null	default
1	<div class=article__body>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1130970_liptai-claudia-ezert-hagyja-ott-a-tv2-t	null	default
1	<div class=article__body-framed-content>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1130970_liptai-claudia-ezert-hagyja-ott-a-tv2-t	null	default
5	<div class=gmail_quote>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1125311_parbeszed-hazudik-a-kormany https://nepszava.hu/json/cikk.json?id=1159370_jegeso-verte-szet-a-kormanyellenes-tuntetest-fotok https://nepszava.hu/json/cikk.json?id=1091052_szanyi-a-fideszes-offshore-lovagok-vegnapjai https://nepszava.hu/json/cikk.json?id=1156125_ottomos-uzent-a-valogatottnak-hello-mi-is-itt-vagyunk	null	default
12	<div dir=ltr>	0.0	0.08333333333333333	0.0	https://nepszava.hu/json/cikk.json?id=1091052_szanyi-a-fideszes-offshore-lovagok-vegnapjai https://nepszava.hu/json/cikk.json?id=1154529_oltek-kitelepitettek-a-rokonait-megis-imadja-a-diktatort https://nepszava.hu/json/cikk.json?id=1009689_valtoznak-az-idok-mesterhazy-attila-vasarnapi-blogja https://nepszava.hu/json/cikk.json?id=1141419_azeri-penzek-az-europolhoz-fordul-molnar-zsolt https://nepszava.hu/json/cikk.json?id=1121615_mszp-s-gyozelmi-recept-es-a-hatalom-farka	null	default
1	<iframe allowfullscreen=true frameborder=@NUM src=@LINK style=@STYLE title=Bécsben örömmel várják a CEU-t>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3015740_felporgott-a-ceu-becsbe-koltoztetese-soros-mar-az-oktatasi-miniszterrel-targyal	beagyazott_tartalom	src
1	<iframe allowfullscreen= class=giphy-embed frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3002589_kutyapart-folytatodik-a-janos-korhaz-felujitasa	beagyazott_tartalom	src
5	<blockquote class=twitter-tweet data-conversation=none data-lang=hu>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1162414_lovoldozes-new-yorkban-tobben-megserultek https://nepszava.hu/json/cikk.json?id=1115300_merenylet-megoltek-az-orosz-nagykovetet-video-a-lovesrol https://nepszava.hu/json/cikk.json?id=1161531_robbanas-egy-strasbourgi-silonal-sokan-megserultek https://nepszava.hu/json/cikk.json?id=1162379_tuz-utott-ki-a-glasgow-i-muveszeti-iskolaban	null	default
29	<img alt=@alt height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1001443_egervari-nem-kert-a-munkajabol https://nepszava.hu/json/cikk.json?id=1000708_legyoztuk-andorrat-de-buktuk-a-vb-t https://nepszava.hu/json/cikk.json?id=1000362_az-arral-szemben https://nepszava.hu/json/cikk.json?id=1000079_globalis-problemakrol-targyalnak https://nepszava.hu/json/cikk.json?id=1000488_egervari-megy-a-gondok-maradnak	media_hivatkozas	src
3	<div align=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1090190_offshore-botrany-allam-es-kormanyfok-is-erintettek https://nepszava.hu/json/cikk.json?id=1006940_tortenelmi-rekord-minden-napra-negy-jogszabaly https://nepszava.hu/json/cikk.json?id=1089154_egeszseg-tudatosan	null	default
18	<table>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1127184_ceu-tiltakozik-a-budaorsi-illyes-gyula-gimnazium-is https://nepszava.hu/json/cikk.json?id=1120035_sunyi-penzek-vandoruton https://nepszava.hu/json/cikk.json?id=1022193_lazar-inkabb-fizet-mint-beszel https://nepszava.hu/json/cikk.json?id=1089154_egeszseg-tudatosan https://nepszava.hu/json/cikk.json?id=1124854_tiltakozas-az-56-os-intezet-eljarasa-ellen	table_text	default
21	<tbody>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1061524_tudta-naponta-kilencszer-ol-a-cukorbetegseg https://nepszava.hu/json/cikk.json?id=1120035_sunyi-penzek-vandoruton https://nepszava.hu/json/cikk.json?id=1038404_nincs-eleg-fidesz-kozeli-kancellar https://nepszava.hu/json/cikk.json?id=1090190_offshore-botrany-allam-es-kormanyfok-is-erintettek https://nepszava.hu/json/cikk.json?id=1024939_ennyit-er-schumacher-nyugalma	null	default
283	<tr>	0.0	0.01060070671378092	0.0	https://nepszava.hu/json/cikk.json?id=1050447_ezt-mindenki-megengedheti-maganak-ha-az-egeszsegerol-van-szo https://nepszava.hu/json/cikk.json?id=1120035_sunyi-penzek-vandoruton https://nepszava.hu/json/cikk.json?id=1151306_vegkepp-harapofogoba-kerulhetnek-a-kis-partok https://nepszava.hu/json/cikk.json?id=1086961_van-joker-az-otos-lotton https://nepszava.hu/json/cikk.json?id=1022193_lazar-inkabb-fizet-mint-beszel	sor	default
559	<td valign=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1038404_nincs-eleg-fidesz-kozeli-kancellar https://nepszava.hu/json/cikk.json?id=1089154_egeszseg-tudatosan https://nepszava.hu/json/cikk.json?id=1124854_tiltakozas-az-56-os-intezet-eljarasa-ellen https://nepszava.hu/json/cikk.json?id=1120035_sunyi-penzek-vandoruton https://nepszava.hu/json/cikk.json?id=1127184_ceu-tiltakozik-a-budaorsi-illyes-gyula-gimnazium-is	oszlop	default
50	<svg height=@STYLE version=1.1 viewbox=0 0 60 60 width=@STYLE xmlns=@LINK xmlns:xlink=@LINK>	0.0	4.0	0.0	https://nepszava.hu/json/cikk.json?id=3062649_nemeth-szilard-kajapornoval-es-felettebb-sos-buddha-szeru-felsotesttel-tamad-az-instagramon https://nepszava.hu/json/cikk.json?id=3054944_orban-viktor-terden-allva-imadkozott-nick-vujiciccsel-a-karmelita-kolostor-udvaran https://nepszava.hu/json/cikk.json?id=3123155_eriksen-uzent-a-korhazbol https://nepszava.hu/json/cikk.json?id=3110631_sarga-pingvint-fotoztak-az-oceanban https://nepszava.hu/json/cikk.json?id=3070805_orban-a-szerb-allampolgarok-tovabbra-sem-mehetnek-at-magyarorszagon-ha-olaszorszagbol-erkeztek	null	default
50	<g fill=none fill-rule=evenodd stroke=none stroke-width=@STYLE>	0.0	3.0	0.0	https://nepszava.hu/json/cikk.json?id=3093010_navalnij-elhagyhatta-a-korhazat https://nepszava.hu/json/cikk.json?id=3121141_a-kormanykritikus-memoldal-egyszer-csak-rejtelyesen-eltunt-a-facebookrol https://nepszava.hu/json/cikk.json?id=3049066_befasitottak-egy-stadiont-ausztriaban https://nepszava.hu/json/cikk.json?id=3092042_navalnij-eloszor-posztolt-a-mergezese-ota https://nepszava.hu/json/cikk.json?id=3118202_valodi-tomeg-hozhato-osszefuggesbe-lady-gaga-kutyainak-elrablasaval-a-rendorseg-le-is-tartoztatta-oket	null	default
50	<g fill=#000000 transform=@LONG>	0.0	2.0	0.0	https://nepszava.hu/json/cikk.json?id=3107903_kiralybibor-szinure-festett-3000-eves-textilt-talaltak-izraelben https://nepszava.hu/json/cikk.json?id=3092610_navalnij-mar-jar-es-lepcsozik https://nepszava.hu/json/cikk.json?id=3093276_david-attenborough-regisztralt-az-instagramra-es-rekordot-dontott https://nepszava.hu/json/cikk.json?id=3114271_aranyszoru-vombat-szuletett-ausztraliaban https://nepszava.hu/json/cikk.json?id=3112792_albino-teknos-szuletett-a-nagy-korallzatony-egyik-szigeten	null	default
50	<g>	0.0	1.0	0.0	https://nepszava.hu/json/cikk.json?id=3113156_a-pokrovi-bortontelepre-kerult-navalnij https://nepszava.hu/json/cikk.json?id=3124039_szivarvany-szinu-logoval-magyarazkodik-az-uefa https://nepszava.hu/json/cikk.json?id=3092042_navalnij-eloszor-posztolt-a-mergezese-ota https://nepszava.hu/json/cikk.json?id=3126344_ket-kereket-is-elhagyta-menet-kozben-egy-teherauto-az-m85-m1-csomopontjaban-video https://nepszava.hu/json/cikk.json?id=3117477_navalnij-befejezi-az-ehsegsztrajkot	null	default
50	<path d=@LONG>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3095949_tenyleg-banksy-muve-a-bicikligumival-hullahoppozo-kislany https://nepszava.hu/json/cikk.json?id=3075048_iden-is-megtartjak-rogan-cecilia-szepsegversenyet https://nepszava.hu/json/cikk.json?id=3096319_babos-timeat-mar-a-roland-garrosra-is-az-uj-edzoje-kiserte-el https://nepszava.hu/json/cikk.json?id=3118202_valodi-tomeg-hozhato-osszefuggesbe-lady-gaga-kutyainak-elrablasaval-a-rendorseg-le-is-tartoztatta-oket https://nepszava.hu/json/cikk.json?id=3093276_david-attenborough-regisztralt-az-instagramra-es-rekordot-dontott	null	default
51	<script async= src=@LINK>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3121141_a-kormanykritikus-memoldal-egyszer-csak-rejtelyesen-eltunt-a-facebookrol https://nepszava.hu/json/cikk.json?id=3050174_tenyleg-keves-jobb-dolog-van-mostansag-a-magyar-interneten-mint-a-rendorseg-instagramja https://nepszava.hu/json/cikk.json?id=3062649_nemeth-szilard-kajapornoval-es-felettebb-sos-buddha-szeru-felsotesttel-tamad-az-instagramon https://nepszava.hu/json/cikk.json?id=3034951_megszuletett-harry-herceg-es-meghan-markle-gyermeke https://nepszava.hu/json/cikk.json?id=3093010_navalnij-elhagyhatta-a-korhazat	decompose	default
1	<iframe class=scribd_iframe_embed data-aspect-ratio=null data-auto-height=@STYLE frameborder=@NUM height=@STYLE scrolling=no src=@LINK title=@LONG width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3015733_ha-a-kormany-nem-modosit-a-paks-projekten-ket-generacio-fizeti-meg-az-arat-a-miniszter-szeke-mar-inog	beagyazott_tartalom	src
1	<div class=enews-article-lead>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1149940_elhagyott-baba-az-inkubatorban	null	default
14	<iframe allowfullscreen= frameborder=@NUM gesture=media height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1145466_szornyethalt-a-vilagrekorder-bazisugro-video https://nepszava.hu/json/cikk.json?id=1144660_visszater-budapestre-a-vilaghiru-harlem-gospel-choir https://nepszava.hu/json/cikk.json?id=1144020_elfogtak-a-nagyfarol-megszokott-rabot-video https://nepszava.hu/json/cikk.json?id=1144745_elozetesben-a-soproni-kettos-gyilkossag-gyanusitottja-video https://nepszava.hu/json/cikk.json?id=1145655_villam-csapott-egy-utasszallito-repulobe-video	beagyazott_tartalom	src
4	<iframe allow=autoplay; fullscreen allowfullscreen= frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3052373_mindig-allunk-valamelyik-oldalon https://nepszava.hu/json/cikk.json?id=3100613_a-magyaroknak-es-a-szekelyeknek-is-uzent-karoly-herceg https://nepszava.hu/json/cikk.json?id=3084822_valosagos-borparadicsom-epul-unios-forrasbol-a-fideszes-politikus-birtokan https://nepszava.hu/json/cikk.json?id=3015425_a-hely-ahol-putyinnak-is-at-kell-mennie-a-femdetektoros-kapun	beagyazott_tartalom	src
40	<div class=framed framed-left @STYLE style=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1113300_toroczkai-miatt-fortyog-a-jobbik https://nepszava.hu/json/cikk.json?id=1026610_johet-az-aszfaltado https://nepszava.hu/json/cikk.json?id=1021913_epul-a-szegedi-szuperlezer https://nepszava.hu/json/cikk.json?id=1115660_mnb-felfele-megy-az-inflacio https://nepszava.hu/json/cikk.json?id=1112821_ez-a-pharaon-bizony-az-a-pharaon	null	default
5	<div class=@NUM @NUM aside-left>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1139168_akciofilmbe-illo-rajtautes-jozsefvarosban-video https://nepszava.hu/json/cikk.json?id=1137130_bkv-busz-utkozott-egy-kocsival-tobben-serultek-foto https://nepszava.hu/json/cikk.json?id=1143796_halalra-gazolt-gyalogos-orizetben-a-cserbenhagyo https://nepszava.hu/json/cikk.json?id=1140799_rosszul-volt-megis-a-volan-moge-ult-foto https://nepszava.hu/json/cikk.json?id=1140180_baleset-lett-az-italozas-vege	null	default
8	<article class=post>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1134255_szexbunozo-tamadt-egy-nore-obudan https://nepszava.hu/json/cikk.json?id=1143796_halalra-gazolt-gyalogos-orizetben-a-cserbenhagyo https://nepszava.hu/json/cikk.json?id=1137130_bkv-busz-utkozott-egy-kocsival-tobben-serultek-foto https://nepszava.hu/json/cikk.json?id=1138711_eltunt-kasler-ferenc https://nepszava.hu/json/cikk.json?id=1140180_baleset-lett-az-italozas-vege	null	default
12	<div class=content>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1134255_szexbunozo-tamadt-egy-nore-obudan https://nepszava.hu/json/cikk.json?id=1139168_akciofilmbe-illo-rajtautes-jozsefvarosban-video https://nepszava.hu/json/cikk.json?id=1060248_szornyethalt-egy-no-a-fanak-csapodo-autoban-fotok https://nepszava.hu/json/cikk.json?id=1093379_szurkolokat-szallito-busz-borult-arokba-sok-a-serult https://nepszava.hu/json/cikk.json?id=1137130_bkv-busz-utkozott-egy-kocsival-tobben-serultek-foto	null	default
30	<div class=body-text>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1148000_prostikat-futtatott-lakasaban-a-fehervari-par-video https://nepszava.hu/json/cikk.json?id=1156179_szornyethalt-egy-ember-az-arokba-csapodott-autoban-dunakeszinel-fotok https://nepszava.hu/json/cikk.json?id=1145464_fanak-csapodott-autoban-halt-meg-a-43-eves-no-fotok https://nepszava.hu/json/cikk.json?id=1147083_200-millios-drogfogas-hazahoztak-a-magyar-ferfit-video https://nepszava.hu/json/cikk.json?id=1151652_felszallas-kozben-zuhant-le-egy-helikopter-zircen-foto	null	default
7	<div class=map-in-article>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1140799_rosszul-volt-megis-a-volan-moge-ult-foto https://nepszava.hu/json/cikk.json?id=1157041_emberoles-kiskunfelegyhazan-elettarsaval-vegzett-egy-no-fotok https://nepszava.hu/json/cikk.json?id=1143796_halalra-gazolt-gyalogos-orizetben-a-cserbenhagyo https://nepszava.hu/json/cikk.json?id=1137130_bkv-busz-utkozott-egy-kocsival-tobben-serultek-foto https://nepszava.hu/json/cikk.json?id=1138711_eltunt-kasler-ferenc	null	default
7	<div class=body-text police-leaders-container>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1140180_baleset-lett-az-italozas-vege https://nepszava.hu/json/cikk.json?id=1139168_akciofilmbe-illo-rajtautes-jozsefvarosban-video https://nepszava.hu/json/cikk.json?id=1143757_sajat-anyjat-rabolta-ki-egy-ferfi-szentesen https://nepszava.hu/json/cikk.json?id=1143796_halalra-gazolt-gyalogos-orizetben-a-cserbenhagyo https://nepszava.hu/json/cikk.json?id=1138711_eltunt-kasler-ferenc	null	default
6	<figure class=pull-left>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1139168_akciofilmbe-illo-rajtautes-jozsefvarosban-video https://nepszava.hu/json/cikk.json?id=1143796_halalra-gazolt-gyalogos-orizetben-a-cserbenhagyo https://nepszava.hu/json/cikk.json?id=1138711_eltunt-kasler-ferenc https://nepszava.hu/json/cikk.json?id=1137130_bkv-busz-utkozott-egy-kocsival-tobben-serultek-foto https://nepszava.hu/json/cikk.json?id=1143757_sajat-anyjat-rabolta-ki-egy-ferfi-szentesen	media_tartalom	default
6	<div class=content-container pull-left>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1138711_eltunt-kasler-ferenc https://nepszava.hu/json/cikk.json?id=1137130_bkv-busz-utkozott-egy-kocsival-tobben-serultek-foto https://nepszava.hu/json/cikk.json?id=1143796_halalra-gazolt-gyalogos-orizetben-a-cserbenhagyo https://nepszava.hu/json/cikk.json?id=1140799_rosszul-volt-megis-a-volan-moge-ult-foto https://nepszava.hu/json/cikk.json?id=1139168_akciofilmbe-illo-rajtautes-jozsefvarosban-video	null	default
1	<div class=@NUM @NUM aside-right>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1137130_bkv-busz-utkozott-egy-kocsival-tobben-serultek-foto	null	default
2	<iframe allowfullscreen=allowfullscreen frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3081700_egy-tanarno-is-szembeszallt-a-keselovel-a-ruttkai-altalanos-iskolaban-video https://nepszava.hu/json/cikk.json?id=3035441_igy-halalkodott-orban-legutobbi-latogatasan-a-feher-hazban--video	beagyazott_tartalom	src
4	<iframe allowfullscreen= frameborder=@NUM height=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3009462_oceanba-tort-egy-hatalmas-gleccserdarab-gronlandon https://nepszava.hu/json/cikk.json?id=3009309_tornado-soport-vegig-kanada-fovarosan-video https://nepszava.hu/json/cikk.json?id=3003903_ritka-orrszarvubebi-szuletett-egy-brit-allatkertben-video https://nepszava.hu/json/cikk.json?id=3098999_hangfelvetelen-ahogy-a-kozmediaban-kijelentik-nem-az-ellenzeket-toljak-es-akinek-ez-nem-tetszik-felmondhat	beagyazott_tartalom	src
10	<ol style=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1126961_elitiskolakat-az-egyhazaknak https://nepszava.hu/json/cikk.json?id=1162889_magyar-siker-az-ottusa-vilagkupan-kovacs-sarolta-ezustermes https://nepszava.hu/json/cikk.json?id=1122004_libri-irodalmi-dijak-megvan-melyik-tiz-konyvre-lehet-szavazni https://nepszava.hu/json/cikk.json?id=1157214_hiv-a-szabadsag-tizezrek-tuntethetnek-szombaton https://nepszava.hu/json/cikk.json?id=1162948_ottusa-vk-magyar-eredmenyek-a-dontoben	lista	default
3	<br clear=all>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1097426_poszt-tarolt-a-kecskemeti-szinhaz-eloadasa https://nepszava.hu/json/cikk.json?id=1053443_egeszsegugyi-kiadasaink-kozel-harmadat-fizetjuk-sajat-zsebbol https://nepszava.hu/json/cikk.json?id=1061524_tudta-naponta-kilencszer-ol-a-cukorbetegseg	null	default
6	<div dir=ltr style=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1125360_tizezren-tuntettek-a-ceu-ert-fotok https://nepszava.hu/json/cikk.json?id=1125311_parbeszed-hazudik-a-kormany https://nepszava.hu/json/cikk.json?id=1136783_elobb-a-vizes-vb-most-a-hoseg-kimerultek-a-metrosok-is https://nepszava.hu/json/cikk.json?id=1126633_tobb-pihenest-a-pm-tobb-negynapos-munkahetet-javasol https://nepszava.hu/json/cikk.json?id=1117007_horror-a-korhazakban-orban-disztargyaira-jut-par-milliard	null	default
5	<div class=gmail_default>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1125311_parbeszed-hazudik-a-kormany https://nepszava.hu/json/cikk.json?id=1136783_elobb-a-vizes-vb-most-a-hoseg-kimerultek-a-metrosok-is https://nepszava.hu/json/cikk.json?id=1117007_horror-a-korhazakban-orban-disztargyaira-jut-par-milliard https://nepszava.hu/json/cikk.json?id=1154529_oltek-kitelepitettek-a-rokonait-megis-imadja-a-diktatort	null	default
23	<img align=@STYLE alt=@alt src=@LINK>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1027661_tobb-kilometeres-a-torlodas-az-m0-n-es-az-m7-en-kepek https://nepszava.hu/json/cikk.json?id=1058142_o-nyerte-az-idei-eurovizios-dalfesztivalt-video https://nepszava.hu/json/cikk.json?id=1047715_tomegevel-rohamoztak-meg-a-hatarsertok-a-homokhatsagot-fotok https://nepszava.hu/json/cikk.json?id=1070847_loves-a-vii-keruletben-oket-keresi-a-rendorseg-fotok https://nepszava.hu/json/cikk.json?id=1068835_jogilag-rogzitve-valsaghelyzet-van	media_hivatkozas	src
6	<iframe allowfullscreen= frameborder=@NUM height=@STYLE marginheight=@STYLE marginwidth=@STYLE name=myiFrame scrolling=yes src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3069807_eltunt-a-menekulttabor-mire-felkelt-a-nap https://nepszava.hu/json/cikk.json?id=3059072_leesett-a-ho-es-budapest-elesett https://nepszava.hu/json/cikk.json?id=3065185_terkepen-lehet-nyomon-kovetni-hogy-merre-fertoz-a-koronavirus https://nepszava.hu/json/cikk.json?id=3069647_edirnei-csapda-helyszini-riportunk-a-menekultvalsag-frontvonalabol https://nepszava.hu/json/cikk.json?id=3061108_karacsonyi-vasarok-adventi-elmeny-aranyaron	beagyazott_tartalom	src
14	<iframe allowfullscreen=true frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1136213_hazugsagon-kaptak-nemeth-szilardot https://nepszava.hu/json/cikk.json?id=1127316_amerika-levaltana-orbant-allitja-nogradi https://nepszava.hu/json/cikk.json?id=1145348_ujabb-zaklatas-sztarfocista-vadolja-a-fifa-volt-elnoket https://nepszava.hu/json/cikk.json?id=1127402_amerikai-nagykovetseg-fikcio-amit-nogradi-allit https://nepszava.hu/json/cikk.json?id=1145390_havazott-a-kekesen-video	beagyazott_tartalom	src
3	<script src=@LINK>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3035971_magyar-kutatok-otletei-hozhatnak-attorest-a-fenyegeto-antibiotikum-krizisben https://nepszava.hu/json/cikk.json?id=3086384_azoknak-akik-szerint-csak-felfujtak-a-jarvanyugyet-sokkolo-grafikon-mutatja-be-a-koronavirus-pusztito-erejet https://nepszava.hu/json/cikk.json?id=3023116_nem-engedte-felszallni-a-buszra-a-megserult-gyereket-a-sofor-mert-saros-volt-a-ruhaja	decompose	default
1	<div class=news-title>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1148915_a-real-meccs-utan-magara-gyujtotta-a-lakasat	null	default
1	<div class=article__text text style=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1102071_meggyilkoltak-az-iszlam-allam-egy-vezetojet	null	default
1	<iframe allowfullscreen= height=@STYLE src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3092643_videon-ahogy-a-feklampa-proba-utan-a-benzinkut-kirakataban-kotott-ki-egy-auto-eperjesen	beagyazott_tartalom	src
1	<iframe frameborder=@NUM height=@STYLE src=@LINK style=@STYLE title=@LONG width=@STYLE>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1155840_sulyos-kozpenzmilliardokert-sorosozott-a-kormany	beagyazott_tartalom	src
6	<img src=@LINK>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1105062_folytatodik-az-adocsalassal-vadolt-ex-miniszter-pere https://nepszava.hu/json/cikk.json?id=3118983_planet-budapest-2021-uzleti-fordulatot-is-hoz-a-fenntarthatosag https://nepszava.hu/json/cikk.json?id=1105135_luxusszallodat-zartak-le-terrorfenyegetes-miatt-foto https://nepszava.hu/json/cikk.json?id=1000353_maszada-uj-misszionariusai-1 https://nepszava.hu/json/cikk.json?id=3123046_a-fenntarthatosagi-fordulat-oriasi-lehetoseg-a-magyar-vallalkozasoknak	media_hivatkozas	src
2	<p class=xmsonormal>	0.0	1.0	0.0	https://nepszava.hu/json/cikk.json?id=1032570_razzia-a-nagybanin	bekezdes	default
7	<span class=Apple-tab-span>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=1121925_szetfogas https://nepszava.hu/json/cikk.json?id=1015859_a-facebookon-is-duborog-a-kampany https://nepszava.hu/json/cikk.json?id=1034887_demonstracio-kolozsvaron-orban-ellen	null	default
2	<iframe class=flourish-embed-iframe frameborder=@NUM sandbox=allow-same-origin allow-forms allow-scripts allow-downloads allow-popups allow-popups-to-escape-sandbox @LONG scrolling=no src=@LINK style=@STYLE title=Interactive or visual content>	0.0	0.0	0.0	https://nepszava.hu/json/cikk.json?id=3133162_meszaros-lorinc-annyiert-fejleszt-kilometerenkent-vasutat-hogy-abbol-kijott-volna-a-becsi-fopalyaudvar https://nepszava.hu/json/cikk.json?id=3133385_haromszor-tobbet-keresnek-a-sportolok-a-kozepiskolai-tanaroknal	beagyazott_tartalom	src
